,dex_id,name,spe,spd,spa,dfn,atk,hp,type_1,type_2,move_list,gen,smogon_format,is_final_evo,abilities,moveset,ideal_ability,ideal_item,ideal_nature,total_stats,is_BL,tier,dam_moves,cover_bug,cover_dark,cover_dragon,cover_electric,cover_fairy,cover_fighting,cover_fire,cover_flying,cover_ghost,cover_grass,cover_ground,cover_ice,cover_normal,cover_poison,cover_psychic,cover_rock,cover_steel,cover_water,cover_total,types,is_bug,is_dark,is_dragon,is_electric,is_fairy,is_fighting,is_fire,is_flying,is_ghost,is_grass,is_ground,is_ice,is_normal,is_poison,is_psychic,is_rock,is_steel,is_water,move_count,special_move_count,physical_move_count,status_move_count,special_moveset,physical_moveset,status_moveset,set_cover_bug,set_cover_dark,set_cover_dragon,set_cover_electric,set_cover_fairy,set_cover_fighting,set_cover_fire,set_cover_flying,set_cover_ghost,set_cover_grass,set_cover_ground,set_cover_ice,set_cover_normal,set_cover_poison,set_cover_psychic,set_cover_rock,set_cover_steel,set_cover_water
533,541.0,swadloon,42.0,80.0,50.0,90.0,63.0,55.0,grass,bug,"['cut', 'tackle', 'razor-leaf', 'solar-beam', 'string-shot', 'toxic', 'double-team', 'light-screen', 'dream-eater', 'flash', 'rest', 'substitute', 'snore', 'protect', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'synthesis', 'hidden-power', 'sunny-day', 'facade', 'nature-power', 'magic-coat', 'secret-power', 'grass-whistle', 'signal-beam', 'iron-defense', 'calm-mind', 'payback', 'worry-seed', 'seed-bomb', 'energy-ball', 'grass-knot', 'bug-bite', 'round', 'struggle-bug', 'electroweb', 'confide']",5.0,limbo,False,"['chlorophyll', 'leaf-guard', 'overcoat']",,,,,380.0,False,limbo,[],True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,6,"['grass', 'bug']",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,42,11,10,21,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
534,542.0,leavanny,92.0,80.0,70.0,80.0,103.0,75.0,grass,bug,"['swords-dance', 'cut', 'tackle', 'hyper-beam', 'razor-leaf', 'solar-beam', 'string-shot', 'toxic', 'double-team', 'light-screen', 'reflect', 'dream-eater', 'flash', 'rest', 'slash', 'substitute', 'snore', 'protect', 'giga-drain', 'false-swipe', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'synthesis', 'hidden-power', 'sunny-day', 'facade', 'nature-power', 'helping-hand', 'magic-coat', 'knock-off', 'secret-power', 'signal-beam', 'aerial-ace', 'iron-defense', 'calm-mind', 'leaf-blade', 'payback', 'worry-seed', 'poison-jab', 'seed-bomb', 'x-scissor', 'energy-ball', 'giga-impact', 'shadow-claw', 'leaf-storm', 'grass-knot', 'bug-bite', 'hone-claws', 'entrainment', 'round', 'retaliate', 'struggle-bug', 'electroweb', 'fell-stinger', 'confide']",5.0,limbo,True,"['chlorophyll', 'overcoat', 'swarm']","['sticky-web', 'leaf-blade', 'x-scissor', 'knock-off', 'magic-coat']",['swarm'],['focus-sash'],['jolly'],500.0,False,limbo,"['grass', 'bug', 'dark']",True,True,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,False,10,"['grass', 'bug']",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,61,13,22,26,0,3,2,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
535,543.0,venipede,57.0,39.0,30.0,59.0,45.0,30.0,poison,bug,"['take-down', 'double-edge', 'poison-sting', 'twineedle', 'pin-missile', 'solar-beam', 'toxic', 'agility', 'screech', 'double-team', 'defense-curl', 'rest', 'substitute', 'snore', 'protect', 'sludge-bomb', 'spikes', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'endeavor', 'secret-power', 'signal-beam', 'iron-defense', 'poison-tail', 'gyro-ball', 'payback', 'toxic-spikes', 'poison-jab', 'rock-climb', 'bug-bite', 'venoshock', 'round', 'struggle-bug', 'steamroller', 'confide', 'venom-drench', 'infestation']",5.0,lc,False,"['poison-point', 'speed-boost', 'swarm']","['spikes', 'solar-beam', 'toxic-spikes', 'protect', 'pin-missile']",['speed-boost'],"['grassium-z', 'eviolite']","['serious', 'impish']",260.0,False,lc,"['grass', 'bug']",True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,False,8,"['poison', 'bug']",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46,9,20,17,1,1,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
536,544.0,whirlipede,47.0,79.0,40.0,99.0,55.0,40.0,poison,bug,"['double-edge', 'poison-sting', 'solar-beam', 'toxic', 'agility', 'screech', 'double-team', 'defense-curl', 'rest', 'substitute', 'snore', 'protect', 'sludge-bomb', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'endeavor', 'secret-power', 'signal-beam', 'iron-defense', 'poison-tail', 'gyro-ball', 'payback', 'poison-jab', 'rock-climb', 'bug-bite', 'venoshock', 'round', 'struggle-bug', 'steamroller', 'confide', 'venom-drench', 'infestation']",5.0,limbo,False,"['poison-point', 'speed-boost', 'swarm']",,,,,360.0,False,limbo,[],True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,True,True,False,8,"['poison', 'bug']",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41,9,17,15,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
537,545.0,scolipede,112.0,69.0,55.0,89.0,100.0,60.0,poison,bug,"['swords-dance', 'cut', 'double-edge', 'poison-sting', 'hyper-beam', 'strength', 'solar-beam', 'earthquake', 'dig', 'toxic', 'agility', 'screech', 'double-team', 'defense-curl', 'rest', 'rock-slide', 'substitute', 'snore', 'protect', 'sludge-bomb', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'megahorn', 'baton-pass', 'pursuit', 'iron-tail', 'hidden-power', 'sunny-day', 'rock-smash', 'facade', 'superpower', 'endeavor', 'snatch', 'secret-power', 'rock-tomb', 'signal-beam', 'iron-defense', 'poison-tail', 'gyro-ball', 'payback', 'poison-jab', 'aqua-tail', 'x-scissor', 'giga-impact', 'rock-climb', 'bug-bite', 'venoshock', 'round', 'struggle-bug', 'bulldoze', 'steamroller', 'confide', 'venom-drench', 'infestation', 'smart-strike']",5.0,uubl,True,"['poison-point', 'speed-boost', 'swarm']","['swords-dance', 'megahorn', 'aqua-tail', 'earthquake']",['speed-boost'],['waterium-z'],['jolly'],485.0,True,uu,"['bug', 'water', 'ground']",True,True,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,True,10,"['poison', 'bug']",True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,59,10,31,18,0,3,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
538,546.0,cottonee,66.0,50.0,37.0,60.0,27.0,40.0,fairy,grass,"['absorb', 'mega-drain', 'leech-seed', 'growth', 'razor-leaf', 'solar-beam', 'poison-powder', 'stun-spore', 'toxic', 'double-team', 'dream-eater', 'flash', 'rest', 'substitute', 'snore', 'cotton-spore', 'protect', 'giga-drain', 'charm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'encore', 'hidden-power', 'sunny-day', 'beat-up', 'memento', 'facade', 'nature-power', 'taunt', 'helping-hand', 'knock-off', 'endeavor', 'secret-power', 'fake-tears', 'grass-whistle', 'tickle', 'covet', 'natural-gift', 'tailwind', 'worry-seed', 'seed-bomb', 'energy-ball', 'switcheroo', 'captivate', 'grass-knot', 'round', 'cotton-guard', 'misty-terrain', 'fairy-wind', 'confide', 'dazzling-gleam']",5.0,lc,False,"['chlorophyll', 'infiltrator', 'prankster']","['giga-drain', 'hidden-power-fighting', 'dazzling-gleam', 'hidden-power-fighting', 'encore', 'knock-off', 'memento', 'knock-off', 'tailwind']",['prankster'],"['darkinium-z', 'eviolite']",['timid'],280.0,False,lc,"['grass', 'fairy', 'dark', 'dark']",False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,5,"['fairy', 'grass']",False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,55,12,11,32,2,2,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
539,547.0,whimsicott,116.0,75.0,77.0,85.0,67.0,60.0,fairy,grass,"['gust', 'hyper-beam', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'toxic', 'psychic', 'double-team', 'light-screen', 'dream-eater', 'flash', 'rest', 'substitute', 'thief', 'snore', 'cotton-spore', 'protect', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'sunny-day', 'shadow-ball', 'facade', 'nature-power', 'taunt', 'helping-hand', 'knock-off', 'endeavor', 'secret-power', 'covet', 'tailwind', 'u-turn', 'fling', 'worry-seed', 'seed-bomb', 'energy-ball', 'giga-impact', 'trick-room', 'grass-knot', 'round', 'hurricane', 'moonblast', 'confide', 'dazzling-gleam']",5.0,nu,True,"['chlorophyll', 'infiltrator', 'prankster']","['moonblast', 'energy-ball', 'psychic', 'u-turn']",['infiltrator'],['choice-specs'],['timid'],480.0,False,nu,"['fairy', 'grass', 'psychic', 'bug']",True,True,False,False,True,False,False,True,True,True,False,False,True,False,True,False,False,False,8,"['fairy', 'grass']",False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,50,16,12,22,3,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
540,548.0,petilil,30.0,50.0,70.0,50.0,35.0,45.0,grass,,"['cut', 'absorb', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'stun-spore', 'sleep-powder', 'toxic', 'double-team', 'bide', 'dream-eater', 'flash', 'rest', 'substitute', 'snore', 'protect', 'giga-drain', 'endure', 'charm', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'encore', 'sweet-scent', 'synthesis', 'hidden-power', 'sunny-day', 'facade', 'nature-power', 'helping-hand', 'ingrain', 'secret-power', 'aromatherapy', 'grass-whistle', 'covet', 'magical-leaf', 'healing-wish', 'natural-gift', 'worry-seed', 'seed-bomb', 'energy-ball', 'leaf-storm', 'grass-knot', 'entrainment', 'after-you', 'round', 'confide']",5.0,lc,False,"['chlorophyll', 'leaf-guard', 'own-tempo']","['sunny-day', 'solar-beam', 'giga-drain', 'hidden-power-fire', 'sleep-powder']",['chlorophyll'],"['eviolite', 'life-orb']",['timid'],280.0,False,lc,"['grass', 'grass']",False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,3,['grass'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,52,12,9,31,2,0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
541,549.0,lilligant,90.0,75.0,110.0,75.0,60.0,70.0,grass,,"['swords-dance', 'cut', 'hyper-beam', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'petal-dance', 'toxic', 'double-team', 'light-screen', 'dream-eater', 'flash', 'rest', 'substitute', 'snore', 'protect', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'heal-bell', 'return', 'frustration', 'safeguard', 'synthesis', 'hidden-power', 'sunny-day', 'facade', 'nature-power', 'helping-hand', 'role-play', 'secret-power', 'teeter-dance', 'covet', 'worry-seed', 'seed-bomb', 'energy-ball', 'giga-impact', 'grass-knot', 'quiver-dance', 'after-you', 'round', 'petal-blizzard', 'confide']",5.0,publ,True,"['chlorophyll', 'leaf-guard', 'own-tempo']","['quiver-dance', 'sleep-powder', 'hidden-power-ground', 'giga-drain', 'energy-ball', 'hyper-beam']",['chlorophyll'],['normalium-z'],['timid'],480.0,True,pu,"['grass', 'grass', 'normal']",False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,3,['grass'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45,11,9,25,3,0,2,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
542,551.0,sandile,65.0,35.0,35.0,35.0,72.0,50.0,dark,ground,"['cut', 'sand-attack', 'thrash', 'double-edge', 'leer', 'bite', 'roar', 'counter', 'earthquake', 'dig', 'toxic', 'rage', 'double-team', 'focus-energy', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'spite', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'sandstorm', 'swagger', 'mean-look', 'attract', 'sleep-talk', 'return', 'frustration', 'pursuit', 'iron-tail', 'hidden-power', 'crunch', 'beat-up', 'uproar', 'torment', 'facade', 'taunt', 'snatch', 'secret-power', 'rock-tomb', 'sand-tomb', 'payback', 'assurance', 'embargo', 'me-first', 'dark-pulse', 'aqua-tail', 'earth-power', 'thunder-fang', 'fire-fang', 'rock-climb', 'stone-edge', 'stealth-rock', 'hone-claws', 'foul-play', 'round', 'incinerate', 'retaliate', 'bulldoze', 'snarl', 'confide', 'power-trip']",5.0,lc,False,"['anger-point', 'intimidate', 'moxie']","['earthquake', 'crunch', 'fire-fang', 'stone-edge', 'pursuit', 'stone-edge']",['moxie'],['choice-scarf'],"['adamant', 'jolly']",292.0,False,lc,"['ground', 'dark', 'fire', 'rock', 'dark', 'rock']",False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,True,True,True,10,"['dark', 'ground']",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,65,10,31,24,0,6,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
543,552.0,krokorok,74.0,45.0,45.0,45.0,82.0,60.0,dark,ground,"['cut', 'sand-attack', 'thrash', 'leer', 'bite', 'roar', 'low-kick', 'strength', 'earthquake', 'dig', 'toxic', 'rage', 'double-team', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'spite', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'sandstorm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'crunch', 'rock-smash', 'uproar', 'torment', 'facade', 'focus-punch', 'taunt', 'brick-break', 'knock-off', 'snatch', 'secret-power', 'rock-tomb', 'sand-tomb', 'payback', 'assurance', 'embargo', 'fling', 'dark-pulse', 'aqua-tail', 'earth-power', 'shadow-claw', 'stone-edge', 'stealth-rock', 'grass-knot', 'hone-claws', 'low-sweep', 'foul-play', 'round', 'incinerate', 'retaliate', 'bulldoze', 'snarl', 'confide', 'power-up-punch', 'brutal-swing']",5.0,limbo,False,"['anger-point', 'intimidate', 'moxie']",,,,,351.0,False,limbo,[],False,True,False,False,False,True,True,False,True,True,True,False,True,True,False,True,True,True,11,"['dark', 'ground']",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,66,11,34,21,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
544,553.0,krookodile,92.0,70.0,65.0,80.0,117.0,95.0,dark,ground,"['cut', 'sand-attack', 'leer', 'bite', 'roar', 'hyper-beam', 'low-kick', 'strength', 'earthquake', 'dig', 'toxic', 'rage', 'double-team', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'spite', 'protect', 'scary-face', 'sludge-bomb', 'mud-slap', 'outrage', 'sandstorm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'crunch', 'rock-smash', 'uproar', 'torment', 'facade', 'focus-punch', 'taunt', 'superpower', 'brick-break', 'knock-off', 'snatch', 'secret-power', 'rock-tomb', 'sand-tomb', 'aerial-ace', 'block', 'dragon-claw', 'bulk-up', 'payback', 'assurance', 'embargo', 'fling', 'dark-pulse', 'aqua-tail', 'dragon-pulse', 'focus-blast', 'earth-power', 'giga-impact', 'shadow-claw', 'stone-edge', 'stealth-rock', 'grass-knot', 'hone-claws', 'smack-down', 'low-sweep', 'foul-play', 'round', 'incinerate', 'retaliate', 'bulldoze', 'dragon-tail', 'snarl', 'confide', 'power-up-punch', 'power-trip', 'brutal-swing']",5.0,uu,True,"['anger-point', 'intimidate', 'moxie']","['knock-off', 'earthquake', 'pursuit', 'stone-edge', 'crunch']",['intimidate'],['choice-scarf'],['jolly'],519.0,False,uu,"['dark', 'ground', 'dark', 'rock', 'dark']",False,True,True,False,False,True,True,True,True,True,True,False,True,True,False,True,True,True,13,"['dark', 'ground']",False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,78,14,41,23,0,5,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
545,554.0,darumaka,50.0,45.0,15.0,45.0,90.0,70.0,fire,,"['fire-punch', 'headbutt', 'tackle', 'take-down', 'thrash', 'roar', 'flamethrower', 'strength', 'solar-beam', 'dig', 'toxic', 'rage', 'double-team', 'focus-energy', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'thief', 'flame-wheel', 'snore', 'protect', 'belly-drum', 'endure', 'rollout', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'encore', 'hidden-power', 'sunny-day', 'rock-smash', 'uproar', 'heat-wave', 'will-o-wisp', 'facade', 'focus-punch', 'taunt', 'superpower', 'brick-break', 'yawn', 'endeavor', 'snatch', 'secret-power', 'overheat', 'rock-tomb', 'extrasensory', 'hammer-arm', 'gyro-ball', 'u-turn', 'fling', 'flare-blitz', 'fire-fang', 'zen-headbutt', 'grass-knot', 'flame-charge', 'round', 'incinerate', 'work-up', 'confide', 'power-up-punch']",5.0,lc,False,"['hustle', 'inner-focus']","['flare-blitz', 'u-turn', 'superpower', 'rock-slide', 'zen-headbutt']",['hustle'],['choice-scarf'],['jolly'],315.0,False,lc,"['fire', 'bug', 'fighting', 'rock', 'psychic']",True,True,False,False,False,True,True,False,False,True,True,False,True,False,True,True,True,False,10,['fire'],False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,63,12,31,20,0,5,0,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
546,556.0,maractus,60.0,67.0,106.0,67.0,86.0,75.0,grass,,"['pin-missile', 'peck', 'absorb', 'mega-drain', 'leech-seed', 'growth', 'solar-beam', 'petal-dance', 'toxic', 'double-team', 'rest', 'substitute', 'snore', 'cotton-spore', 'protect', 'spikes', 'giga-drain', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'sweet-scent', 'synthesis', 'hidden-power', 'sunny-day', 'uproar', 'facade', 'nature-power', 'helping-hand', 'ingrain', 'knock-off', 'endeavor', 'secret-power', 'needle-arm', 'hyper-voice', 'grass-whistle', 'bullet-seed', 'aerial-ace', 'bounce', 'acupressure', 'worry-seed', 'sucker-punch', 'poison-jab', 'seed-bomb', 'drain-punch', 'energy-ball', 'grass-knot', 'wood-hammer', 'after-you', 'round', 'cotton-guard', 'petal-blizzard', 'grassy-terrain', 'confide', 'spiky-shield']",5.0,limbo,True,"['chlorophyll', 'storm-drain', 'water-absorb']","['spikes', 'endeavor', 'energy-ball', 'sucker-punch']",['water-absorb'],['focus-sash'],['naive'],461.0,False,limbo,"['normal', 'grass', 'dark']",True,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,7,['grass'],False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,57,12,18,27,1,2,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
547,557.0,dwebble,55.0,35.0,35.0,85.0,65.0,50.0,rock,bug,"['swords-dance', 'cut', 'sand-attack', 'counter', 'strength', 'solar-beam', 'earthquake', 'dig', 'toxic', 'double-team', 'withdraw', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'curse', 'flail', 'protect', 'feint-attack', 'spikes', 'sandstorm', 'endure', 'swagger', 'fury-cutter', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rock-smash', 'facade', 'nature-power', 'knock-off', 'secret-power', 'rock-tomb', 'sand-tomb', 'aerial-ace', 'iron-defense', 'block', 'rock-blast', 'rock-polish', 'poison-jab', 'night-slash', 'x-scissor', 'shadow-claw', 'rock-wrecker', 'stone-edge', 'stealth-rock', 'bug-bite', 'hone-claws', 'wide-guard', 'smack-down', 'round', 'shell-smash', 'struggle-bug', 'bulldoze', 'rototiller', 'confide']",5.0,lc,False,"['shell-armor', 'sturdy', 'weak-armor']","['stealth-rock', 'spikes', 'rock-blast', 'knock-off']","['weak-armor', 'sturdy']","['eviolite', 'berry-juice']",['jolly'],325.0,False,lc,"['rock', 'dark']",True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,True,False,False,10,"['rock', 'bug']",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,59,5,29,25,0,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
548,558.0,crustle,45.0,75.0,65.0,125.0,105.0,70.0,rock,bug,"['swords-dance', 'cut', 'sand-attack', 'hyper-beam', 'strength', 'solar-beam', 'earthquake', 'dig', 'toxic', 'double-team', 'withdraw', 'rest', 'rock-slide', 'slash', 'substitute', 'snore', 'flail', 'protect', 'feint-attack', 'sandstorm', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'hidden-power', 'rock-smash', 'facade', 'nature-power', 'knock-off', 'secret-power', 'rock-tomb', 'aerial-ace', 'iron-defense', 'block', 'rock-blast', 'rock-polish', 'poison-jab', 'x-scissor', 'giga-impact', 'shadow-claw', 'rock-wrecker', 'stone-edge', 'stealth-rock', 'bug-bite', 'hone-claws', 'smack-down', 'round', 'shell-smash', 'struggle-bug', 'bulldoze', 'confide']",5.0,limbo,True,"['shell-armor', 'sturdy', 'weak-armor']","['stealth-rock', 'spikes', 'knock-off', 'rock-blast', 'stone-edge']","['weak-armor', 'sturdy']","['focus-sash', 'mental-herb']",['jolly'],485.0,False,limbo,"['dark', 'rock', 'rock']",True,True,False,False,False,True,False,True,True,True,True,False,True,True,False,True,False,False,10,"['rock', 'bug']",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,52,6,26,20,0,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
549,559.0,scraggy,48.0,70.0,35.0,70.0,75.0,50.0,fighting,dark,"['fire-punch', 'ice-punch', 'thunder-punch', 'sand-attack', 'headbutt', 'leer', 'roar', 'low-kick', 'counter', 'strength', 'dig', 'toxic', 'double-team', 'amnesia', 'high-jump-kick', 'rest', 'rock-slide', 'super-fang', 'substitute', 'snore', 'spite', 'protect', 'scary-face', 'feint-attack', 'sludge-bomb', 'detect', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'fake-out', 'torment', 'facade', 'focus-punch', 'taunt', 'brick-break', 'knock-off', 'snatch', 'secret-power', 'rock-tomb', 'iron-defense', 'dragon-claw', 'bulk-up', 'dragon-dance', 'payback', 'fling', 'poison-jab', 'dark-pulse', 'dragon-pulse', 'drain-punch', 'focus-blast', 'zen-headbutt', 'rock-climb', 'iron-head', 'stone-edge', 'grass-knot', 'head-smash', 'smack-down', 'low-sweep', 'acid-spray', 'foul-play', 'round', 'chip-away', 'quick-guard', 'incinerate', 'retaliate', 'dragon-tail', 'work-up', 'dual-chop', 'snarl', 'confide', 'power-up-punch']",5.0,lc,False,"['intimidate', 'moxie', 'shed-skin']","['dragon-dance', 'high-jump-kick', 'drain-punch', 'knock-off', 'zen-headbutt', 'poison-jab', 'drain-punch']","['shed-skin', 'moxie']",['eviolite'],"['jolly', 'adamant']",348.0,False,lc,"['fighting', 'fighting', 'dark', 'psychic', 'poison', 'fighting']",False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,13,"['fighting', 'dark']",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,79,11,42,26,0,6,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
550,560.0,scrafty,58.0,115.0,45.0,115.0,90.0,65.0,fighting,dark,"['fire-punch', 'ice-punch', 'thunder-punch', 'sand-attack', 'headbutt', 'leer', 'roar', 'hyper-beam', 'low-kick', 'strength', 'dig', 'toxic', 'double-team', 'high-jump-kick', 'rest', 'rock-slide', 'super-fang', 'substitute', 'thief', 'snore', 'spite', 'protect', 'scary-face', 'feint-attack', 'sludge-bomb', 'outrage', 'swagger', 'attract', 'sleep-talk', 'return', 'frustration', 'iron-tail', 'hidden-power', 'rain-dance', 'sunny-day', 'crunch', 'rock-smash', 'torment', 'facade', 'focus-punch', 'taunt', 'brick-break', 'knock-off', 'snatch', 'secret-power', 'rock-tomb', 'iron-defense', 'dragon-claw', 'bulk-up', 'payback', 'fling', 'poison-jab', 'dark-pulse', 'dragon-pulse', 'drain-punch', 'focus-blast', 'giga-impact', 'zen-headbutt', 'rock-climb', 'iron-head', 'stone-edge', 'grass-knot', 'head-smash', 'smack-down', 'low-sweep', 'foul-play', 'round', 'chip-away', 'incinerate', 'retaliate', 'dragon-tail', 'work-up', 'dual-chop', 'snarl', 'confide', 'power-up-punch']",5.0,nu,True,"['intimidate', 'moxie', 'shed-skin']","['bulk-up', 'knock-off', 'drain-punch', 'rest']",['shed-skin'],['leftovers'],['careful'],488.0,False,nu,"['dark', 'fighting']",False,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,13,"['fighting', 'dark']",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,76,11,43,22,0,2,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
551,561.0,sigilyph,97.0,80.0,103.0,80.0,58.0,72.0,flying,psychic,"['gust', 'whirlwind', 'fly', 'ice-beam', 'psybeam', 'hyper-beam', 'solar-beam', 'thunder-wave', 'toxic', 'psychic', 'hypnosis', 'double-team', 'light-screen', 'reflect', 'mirror-move', 'dream-eater', 'sky-attack', 'flash', 'psywave', 'rest', 'substitute', 'thief', 'snore', 'protect', 'icy-wind', 'swagger', 'steel-wing', 'attract', 'sleep-talk', 'return', 'frustration', 'safeguard', 'hidden-power', 'rain-dance', 'psych-up', 'ancient-power', 'shadow-ball', 'future-sight', 'heat-wave', 'facade', 'trick', 'magic-coat', 'skill-swap', 'secret-power', 'air-cutter', 'cosmic-power', 'signal-beam', 'aerial-ace', 'calm-mind', 'shock-wave', 'roost', 'gravity', 'miracle-eye', 'pluck', 'tailwind', 'psycho-shift', 'dark-pulse', 'air-slash', 'energy-ball', 'zen-headbutt', 'flash-cannon', 'trick-room', 'charge-beam', 'psyshock', 'telekinesis', 'magic-room', 'smack-down', 'synchronoise', 'round', 'stored-power', 'confide', 'dazzling-gleam']",5.0,nu,True,"['magic-guard', 'tinted-lens', 'wonder-skin']","['air-slash', 'heat-wave', 'energy-ball', 'roost', 'protect', 'psyshock']",['magic-guard'],['life-orb'],['timid'],490.0,False,nu,"['flying', 'fire', 'grass', 'psychic']",True,True,False,True,True,False,True,True,True,True,False,True,True,False,True,True,True,False,13,"['flying', 'psychic']",False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,72,28,12,32,4,0,2,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False
